id_sampling_point;date_sample_collection;precision_date;data_type;id_sample;id_level_1;id_level_2;id_level_3;country_code;main_prog_name;type_of_sample;additional_name;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;bacteria_ace_index;bacteria_chao1_index;bacteria_fisher_alpha;bacteria_shannon_index;bacteria_simpson_index;gp1_relative_abundance;gp2_relative_abundance;gp3_relative_abundance;gp4_relative_abundance;gp6_relative_abundance;gp7_relative_abundance;bacteria_evenness_index;bacteria_richness_index;bacteria_shan_index_log;gp10_relative_abundance;gp17_relative_abundance;gp25_relative_abundance;labrys_relative_abundance;bauldia_relative_abundance;devosia_relative_abundance;gaiella_relative_abundance;lentzea_relative_abundance;agromyce_relative_abundance;bacillus_relative_abundance;belnapia_relative_abundance;massilia_relative_abundance;nocardia_relative_abundance;opitutus_relative_abundance;acidisoma_relative_abundance;aeromonas_relative_abundance;kutzneria_relative_abundance;pirellula_relative_abundance;sorangium_relative_abundance;haliangium_relative_abundance;lysobacter_relative_abundance;microvirga_relative_abundance;mycetocola_relative_abundance;nitrospira_relative_abundance;tahibacter_relative_abundance;aquisphaera_relative_abundance;bacteria_evenness_index_method;bacteria_inverse_simpson_index;curvibacter_relative_abundance;kineosporia_relative_abundance;labilithrix_relative_abundance;marmoricola_relative_abundance;skermanella_relative_abundance;terrabacter_relative_abundance;arthrobacter_relative_abundance;bacteria_phylogenetic_diversity;blastococcus_relative_abundance;cellulomonas_relative_abundance;chondromyces_relative_abundance;chryseolinea_relative_abundance;gemmatimonas_relative_abundance;microlunatus_relative_abundance;nocardioides_relative_abundance;sphingomonas_relative_abundance;sphingopyxis_relative_abundance;streptomyces_relative_abundance;acinetobacter_relative_abundance;chelatococcus_relative_abundance;kitasatospora_relative_abundance;mycobacterium_relative_abundance;saccharothrix_relative_abundance;bradyrhizobium_relative_abundance;clostridium_xi_relative_abundance;flavobacterium_relative_abundance;micromonospora_relative_abundance;relative_abundance_bacteria_genus;relative_abundance_bacteria_value;rhodomicrobium_relative_abundance;solirubrobacter_relative_abundance;mucilaginibacter_relative_abundance;pseudorhodoferax_relative_abundance;telmatospirillum_relative_abundance;methyloversatilis_relative_abundance;pullulanibacillus_relative_abundance;thermoactinomyces_relative_abundance;cellulosimicrobium_relative_abundance;subdivision3_genera_incertae_sedis_relat_abund;spartobacteria_genera_incertae_sedis_relat_abund;latescibacteria_genera_incertae_sedis_relat_abund;bacteria_soil_subsample_mass;bacteria_sampling_metthod;bacteria_sampling_methodology_iso;bacteria_methodo_class;bacteria_sequencing_type;bacteria_molecular_marker;bacteria_sequencing_length;bact_taxon_platfotm_or_db;bacteria_taxon_database_or_pipeline;bacteria_picking_scope;date_soil_sampling_for_chemical_analysis;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;phosphorus_available;potassium_available;nitrogen;organic_carbon;crop_1;crop_2;crop_3;crop_rotation;irrigat_water;tillage_depth;farming_system;grazing_method;tillage_method;tillage_season;tillage_system;type_main_crop;cropping_system;drainage_system;fertilizer_type;irrigation_type;livestock_breed;fertilization_method;insect_appli_rate;pest_control_type;landuse_1_year_ago;landuse_3_year_ago;landuse_4_year_ago;landuse_2_years_ago;landuse_5_years_ago;landuse_6_years_ago;miticide_appli_rate;total_plant_biomass;fungicide_appli_rate;herbicide_appli_rate;insect_pest_control_method;organic_matter_input;pest_control_method_microbioconsortia;nematicide_appli_rate;organic_matter_amount;bactericide_appli_rate;yield_of_sampling_year;fungicide_pest_control_method;herbicide_pest_control_method;molluscicide_appli_rate;nematicide_pest_control_method;pheromones_pest_control_method;single_inoculant_pest_control_method;bactericide_pest_control_method;molluscicid_pest_control_method;number_of_husbandry_animals;pest_control_metthod_miticide;soilsolariz_pest_control_method;publication_year;project_acronym;project_name;contributor_name;contributor_email;contributor_instit;data_owner;dataset_title;literature_title;doi;journal_name;book_title;source_type;volume_number;scale_project;spacial_level;upload_to_gbif;upload_to_other_databases;link_to_ncbi_or_other_database;date_start_experiment;date_end_experiment;longitude;latitude;altitude;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;mean_temperature_of_the_day;source_of_climate_data;year_precipitation;air_humidity
2011-09-07_D_IT_VC_SOIL_T_Lowland_block_3_P_3;date:2011-09-07T00:00:00:yyyy-MM-dd;D;;VC_SOIL_Lowland_3_3;Lowland;3;3;IT;vc_soil;composite;CREA-RIS_Research Centre for Cereal and Industrial Crops in Vercelli, Italy;T;block;P;722.346157636978;685.846153846154;229.745802847255;5.45025409764078;0.993145472362962;;;;;;;;361;;;;;0;0;0.002583979328165;;0;;0.002583979328165;;0.005426356589147;;0.003875968992248;;;;0;0.000645994832041;0.000704721634954;0;;;0.00484496124031;;;;145.88897338403;;0;;0;;0;0.003875968992248;;;;;;0.002325581395349;;0;0.00077519379845;0;0.000645994832041;0;;;0.007751937984496;;0;;0.001937984496124;;NULL;NULL;0.001937984496124;0.001291989664083;;;;;;;;;;;;soil_core;;sequencing;targeted;16S-V3–V4 hypervariable region;GREATERTHANSIGN300_bp;silva;QIIME (Quantitative Insights Into Microbial Ecology) v1.8.0;otu;;composite;;;;;;USDA Classification;;6.26;10.17;;loam;;51.4;;38.8;;;;11.0;10.0;17.1;20.0;1.2;;;;;;;;;cereal;;;No;clear_water;;conventional_farming;;;;;;monoculture;no_drainage;;flood_irrigation;;broadcast_fertilization;;;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;;;;;;;;;;;;;;;;;;;2020;RISINNOVA;RISINNOVA -INTEGRATED GENETIC AND GENOMIC APPROACHES FOR NEW ITALIAN RICE BREEDING STRATEGIES;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Lumini Erica/Stefano Ghignone;Lumini_Italian Rice Fields_Bacteria and Fungi;Water management and phenology influence the root-associated rice field microbiota;https://doi.org/10.1093/femsec/fiaa154;FEMS Microbiology Ecology;;raw_data_project;fiaa146_96;regional;subsample;Yes;Yes;https://www.ncbi.nlm.nih.gov/bioproject/PRJNA638897;2011-06-20;2011-09-07;8.376486;45.322334;134.0;arable_land;field;6;4;12.9◦C;Meteorological station of Regional Agency for the Protection of the Environment (ARPA Piemonte) at 1.3 km from the field site];791.5 mm;
2011-09-07_D_IT_VC_SOIL_T_Upland_block_3_P_1;date:2011-09-07T00:00:00:yyyy-MM-dd;D;;VC_SOIL_upland_3_1;Upland;3;1;IT;vc_soil;composite;CREA-RIS_Research Centre for Cereal and Industrial Crops in Vercelli, Italy;T;block;P;1223.09990082196;1201.00549450549;332.380619675169;5.97772651594965;0.99417065664051;;;;;;;;931;;;;;0;0.001795332136445;0.001196888090963;;0.000897666068223;;0.00688210652304;;0.001077199281867;;0.00344105326152;;;;0.001615798922801;0.001496110113704;0.002937816223274;0;;;0.004824955116697;;;;171.545908060462;;0;;0;;0.010771992818672;0.004039497307002;;;;;;0.005385996409336;;0.000512952038984;0.002034709754638;0;0.002244165170557;0;;;0.001795332136445;;0;;0.00673249551167;;NULL;NULL;0.000897666068223;0.000897666068223;;;;;;;;;;;;soil_core;;sequencing;targeted;16S-V3–V4 hypervariable region;GREATERTHANSIGN300_bp;silva;QIIME (Quantitative Insights Into Microbial Ecology) v1.8.0;otu;;composite;;;;;;USDA Classification;;6.46;11.4;;loam;;44.0;;46.9;;;;11.0;8.8;15.1;20.0;1.2;;;;;;;;;cereal;;;No;clear_water;;conventional_farming;;;;;;monoculture;subsurface_drainage;;flood_irrigation;;broadcast_fertilization;;;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;;;;;;;;;;;;;;;;;;;2020;RISINNOVA;RISINNOVA -INTEGRATED GENETIC AND GENOMIC APPROACHES FOR NEW ITALIAN RICE BREEDING STRATEGIES;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Lumini Erica/Stefano Ghignone;Lumini_Italian Rice Fields_Bacteria and Fungi;Water management and phenology influence the root-associated rice field microbiota;https://doi.org/10.1093/femsec/fiaa170;FEMS Microbiology Ecology;;raw_data_project;fiaa146_96;regional;subsample;Yes;Yes;https://www.ncbi.nlm.nih.gov/bioproject/PRJNA638897;2011-06-20;2011-09-07;8.376486;45.322334;140.0;arable_land;field;6;4;12.9◦C;Meteorological station of Regional Agency for the Protection of the Environment (ARPA Piemonte) at 1.3 km from the field site];791.5 mm;
2011-09-07_D_IT_VC_SOIL_T_Upland_block_3_P_2;date:2011-09-07T00:00:00:yyyy-MM-dd;D;;VC_SOIL_upland_3_2;Upland;3;2;IT;vc_soil;composite;CREA-RIS_Research Centre for Cereal and Industrial Crops in Vercelli, Italy;T;block;P;537.651538441046;475.466666666667;184.553323834183;5.09532172538297;0.99002255470808;;;;;;;;237;;;;;0;0;0.003058103975535;;0;;0;;0;;0.001529051987768;;;;0;0;0;0;;;0.006880733944954;;;;100.226056945643;;0;;0;;0.018348623853211;0.013761467889908;;;;;;0.001834862385321;;0;0.001834862385321;0;0;0;;;0.004587155963303;;0;;0;;NULL;NULL;0;0;;;;;;;;;;;;soil_core;;sequencing;targeted;16S-V3–V4 hypervariable region;GREATERTHANSIGN300_bp;silva;QIIME (Quantitative Insights Into Microbial Ecology) v1.8.0;otu;;composite;;;;;;USDA Classification;;6.46;11.4;;loam;;44.0;;46.9;;;;11.0;8.8;15.1;20.0;1.2;;;;;;;;;cereal;;;No;clear_water;;conventional_farming;;;;;;monoculture;subsurface_drainage;;flood_irrigation;;broadcast_fertilization;;;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;;;;;;;;;;;;;;;;;;;2020;RISINNOVA;RISINNOVA -INTEGRATED GENETIC AND GENOMIC APPROACHES FOR NEW ITALIAN RICE BREEDING STRATEGIES;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Lumini Erica/Stefano Ghignone;Lumini_Italian Rice Fields_Bacteria and Fungi;Water management and phenology influence the root-associated rice field microbiota;https://doi.org/10.1093/femsec/fiaa171;FEMS Microbiology Ecology;;raw_data_project;fiaa146_96;regional;subsample;Yes;Yes;https://www.ncbi.nlm.nih.gov/bioproject/PRJNA638897;2011-06-20;2011-09-07;8.376486;45.322334;140.0;arable_land;field;6;4;12.9◦C;Meteorological station of Regional Agency for the Protection of the Environment (ARPA Piemonte) at 1.3 km from the field site];791.5 mm;
2011-09-07_D_IT_VC_SOIL_T_Upland_block_3_P_3;date:2011-09-07T00:00:00:yyyy-MM-dd;D;;VC_SOIL_upland_3_3;Upland;3;3;IT;vc_soil;composite;CREA-RIS_Research Centre for Cereal and Industrial Crops in Vercelli, Italy;T;block;P;1001.70574344023;973.815384615385;312.922481192783;5.85429467115544;0.994111891828577;;;;;;;;647;;;;;0;0.001070663811563;0.002855103497502;;0;;0.00463954318344;;0.005139186295503;;0.005710206995004;;;;0.001927194860814;0.000713775874375;0.003698656803582;0;;;0.005353319057816;;;;169.833836418518;;0;;0;;0.006423982869379;0.00321199143469;;;;;;0.002141327623126;;0.001223615784644;0.004282655246253;0;0.001070663811563;0.004282655246253;;;0.004282655246253;;0;;0.008565310492505;;NULL;NULL;0.002141327623126;0.001427551748751;;;;;;;;;;;;soil_core;;sequencing;targeted;16S-V3–V4 hypervariable region;GREATERTHANSIGN300_bp;silva;QIIME (Quantitative Insights Into Microbial Ecology) v1.8.0;otu;;composite;;;;;;USDA Classification;;6.46;11.4;;loam;;44.0;;46.9;;;;11.0;8.8;15.1;20.0;1.2;;;;;;;;;cereal;;;No;clear_water;;conventional_farming;;;;;;monoculture;subsurface_drainage;;flood_irrigation;;broadcast_fertilization;;;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;;;;;;;;;;;;;;;;;;;2020;RISINNOVA;RISINNOVA -INTEGRATED GENETIC AND GENOMIC APPROACHES FOR NEW ITALIAN RICE BREEDING STRATEGIES;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Lumini Erica/Stefano Ghignone;Lumini_Italian Rice Fields_Bacteria and Fungi;Water management and phenology influence the root-associated rice field microbiota;https://doi.org/10.1093/femsec/fiaa172;FEMS Microbiology Ecology;;raw_data_project;fiaa146_96;regional;subsample;Yes;Yes;https://www.ncbi.nlm.nih.gov/bioproject/PRJNA638897;2011-06-20;2011-09-07;8.376486;45.322334;140.0;arable_land;field;6;4;12.9◦C;Meteorological station of Regional Agency for the Protection of the Environment (ARPA Piemonte) at 1.3 km from the field site];791.5 mm;
2017-11-07_D_IT_SaintChristophe_MN_T_SC_AMF_M_Mix species_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mn;composite;SaffronAlp cultivated soil Project;T;AMF_M_Mix species;P;;311.5;49.6947158893425;5.11042737084926;0.009437044242104;;;;;;;0.890850338118274;310;e;;;;;;0;0.011462108082559;;;0.000945328501654;;0.004332755632582;0.000315109500551;0;;0.002402709941705;;0.008744288640303;0;0.008035292264062;0.006735465574287;0.012604380022058;;0.001181660627068;;;Pielou;105.965382204999;;;;;0.009335118953836;;;;0.009965337954939;0;;0;0.007168741137545;;0.005829525760202;0.054238222782417;0;0.005317472821806;0;;;0.005987080510477;0;0;;0.022175831101308;;NULL;NULL;0.001417992752481;0.015597920277296;0.005671971009926;;;;;;0.002914762880101;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;;;annual;monoculture;;;;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2022;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil;Truth or Lie: Does the DNA Extraction Procedure Really Affect the Insight in Composition and Diversity of Microbial Communities in Saffron Cultivated Soils?;https://doi.org/10.3390/applmicrobiol2030038;Appl. Microbiol.;;raw_data_project;7;regional;;Yes;Yes;https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA830672.;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MN_T_SC_AMF_M_Mix species_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mn;composite;SaffronAlp cultivated soil Project;T;AMF_M_Mix species;P;;215;32.0560422972322;4.80664411381106;0.011392183387871;;;;;;;0.895763249845888;214;e;;;;;;0;0.020639672286119;;;0.009689617141957;;0.008507956514889;0;0.01768552071845;;0;;0.007995903576493;0.000472664250827;0.005356861509375;0;0.018985347408224;;0.003072317630377;;;Pielou;87.7794858064416;;;;;0;;;;0.012919489522609;0.007286907200252;;0;0.008901843390578;;0.011619662832834;0.023711989916496;0;0;0;;;0;0;0;;0.005081140696392;;NULL;NULL;0;0.020048841972586;0;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;;;annual;monoculture;;;;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2022;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil;Truth or Lie: Does the DNA Extraction Procedure Really Affect the Insight in Composition and Diversity of Microbial Communities in Saffron Cultivated Soils?;https://doi.org/10.3390/applmicrobiol2030038;Appl. Microbiol.;;raw_data_project;7;regional;;Yes;Yes;https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA830672.;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MN_T_SC_AMF_M_Mix species_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mn;composite;SaffronAlp cultivated soil Project;T;AMF_M_Mix species;P;;290;45.9061248839441;5.05176202857791;0.010421513196334;;;;;;;0.890982032462565;290;e;;;;;;0;0.033992437371987;;;0.006341578698598;;0.009689617141957;0;0;;0;;0.002402709941705;0;0.002481487316843;0;0.009177564203561;;0;;;Pielou;95.9553551543562;;;;;0.005238695446668;;;;0.004096423507169;0.003702536631479;;0;0;;0.007641405388372;0.023278714353238;0;0;0;;;0.011068221206869;0;0.003584370568773;;0.000551441625965;;NULL;NULL;0;0.017961241531432;0;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;;;annual;monoculture;;;;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2022;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil;Truth or Lie: Does the DNA Extraction Procedure Really Affect the Insight in Composition and Diversity of Microbial Communities in Saffron Cultivated Soils?;https://doi.org/10.3390/applmicrobiol2030038;Appl. Microbiol.;;raw_data_project;7;regional;;Yes;Yes;https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA830672.;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MN_T_SC_AMF_R_Monospecies_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mn;composite;SaffronAlp cultivated soil Project;T;AMF_R_Monospecies;P;;210;31.3528212532684;4.73331431842256;0.013329251026123;;;;;;;0.885210235857638;210;e;;;;;;0;0.015282810776745;;;0.016149361903261;;0.014888923901056;0;0.013470931148574;;0;;0.010398613518198;0;0.009532062391681;0;0.007286907200252;;0;;;Pielou;75.0229700108574;;;;;0;;;;0;0;;0;0.023987710729479;;0;0.040964235071687;0;0;0;;;0;0;0;;0.022884827477548;;NULL;NULL;0.000905939814085;0;0;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;;;annual;monoculture;;;;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2022;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil;Truth or Lie: Does the DNA Extraction Procedure Really Affect the Insight in Composition and Diversity of Microbial Communities in Saffron Cultivated Soils?;https://doi.org/10.3390/applmicrobiol2030038;Appl. Microbiol.;;raw_data_project;7;regional;;Yes;Yes;https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA830672.;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MN_T_SC_AMF_R_Monospecies_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mn;composite;SaffronAlp cultivated soil Project;T;AMF_R_Monospecies;P;;321;51.8023036374521;5.16416696188639;0.008626339783215;;;;;;;0.894779458321099;321;e;;;;;;0;0.01177721758311;;;0.019103513470931;;0.010241058767922;0;0.000945328501654;;0;;0.007286907200252;0;0.008035292264062;0.006774854261856;0.009295730266268;;0.000433275563258;;;Pielou;115.924021674384;;;;;0;;;;0.00701118638727;0;;0;0.007089963762407;;0.008586733890027;0.02835985504963;0;0.014455648337797;0.000433275563258;;;0.006459744761305;0;0.003978257444462;;0.014652591775642;;NULL;NULL;0;0.009729005829526;0;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;;;annual;monoculture;;;;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2022;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil;Truth or Lie: Does the DNA Extraction Procedure Really Affect the Insight in Composition and Diversity of Microbial Communities in Saffron Cultivated Soils?;https://doi.org/10.3390/applmicrobiol2030038;Appl. Microbiol.;;raw_data_project;7;regional;;Yes;Yes;https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA830672.;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MN_T_SC_AMF_R_Monospecies_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mn;composite;SaffronAlp cultivated soil Project;T;AMF_R_Monospecies;P;;260;40.3321577717771;4.88519745236089;0.011469592367608;;;;;;;0.878524932107779;260;e;;;;;;0;0.010713723018749;;;0.003741925319048;;0.008074680951631;0.000196943437845;0.017094690404916;;0;;0.008429179139751;0;0.01437687096266;0;0;;0.006223412635891;;;Pielou;87.187056692979;;;;;0.002835985504963;;;;0;0;;0;0.00772018276351;;0;0.014849535213487;0;0.003544981881204;0;;;0.006971797699701;0;0;;0.008074680951631;;NULL;NULL;0;0.016740192216795;0;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;;;annual;monoculture;;;;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2022;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil;Truth or Lie: Does the DNA Extraction Procedure Really Affect the Insight in Composition and Diversity of Microbial Communities in Saffron Cultivated Soils?;https://doi.org/10.3390/applmicrobiol2030038;Appl. Microbiol.;;raw_data_project;7;regional;;Yes;Yes;https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA830672.;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MN_T_SC_control_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mn;composite;SaffronAlp cultivated soil Project;T;control;P;;253;38.8686674543536;4.9686488674243;0.009588917513969;;;;;;;0.898582618347763;252;e;;;;;;0.006696076886718;0.027020639672286;;;0.00551441625965;;0.016464471403813;0;0.011934772333386;;0;;0.001693713565464;0;0.007168741137545;0;0;;0.003426815818497;;;Pielou;104.287058319481;;;;;0;;;;0.004884197258547;0;;0;0.011974161020955;;0.008704899952734;0.010989443831732;0.00074838506381;0.01583425240271;0;;;0;0;0;;0.009177564203561;;NULL;NULL;0;0.019458011659052;0.002087600441153;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;;;annual;monoculture;;;;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2022;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil;Truth or Lie: Does the DNA Extraction Procedure Really Affect the Insight in Composition and Diversity of Microbial Communities in Saffron Cultivated Soils?;https://doi.org/10.3390/applmicrobiol2030038;Appl. Microbiol.;;raw_data_project;7;regional;;Yes;Yes;https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA830672.;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MN_T_SC_control_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mn;composite;SaffronAlp cultivated soil Project;T;control;P;;189;27.7067302868993;4.67703352646885;0.013479293564912;;;;;;;0.892266168708951;189;e;;;;;;0;0.016779580904364;;;0.016306916653537;;0;0;0.017724909406019;;0;;0.009532062391681;0;0.008350401764613;0;0;;0.010004726642508;;;Pielou;74.1878641624864;;;;;0.005435638884512;;;;0;0;;0;0.010004726642508;;0;0.039743185757051;0;0;0;;;0.011698440207972;0;0;;0.011619662832834;;NULL;NULL;0;0.03021112336537;0;;;;;;0.005396250196943;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;;;annual;monoculture;;;;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2022;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil;Truth or Lie: Does the DNA Extraction Procedure Really Affect the Insight in Composition and Diversity of Microbial Communities in Saffron Cultivated Soils?;https://doi.org/10.3390/applmicrobiol2030038;Appl. Microbiol.;;raw_data_project;7;regional;;Yes;Yes;https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA830672.;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
